seller_id,seller_city,seller_state,total_orders,total_transaction_revenue,total_freight_value,total_payment_value,average_order_value,average_review_score,first_order_month,last_order_month,active_months,total_products_sold,processing_time_days,total_subscription_fee
88ae906ea2acf6971f26c3e8b7cb4357,sao paulo,SP,1.0,41.7,42.01,417.03,82.0,3.0,2018-04,2018-05,2,1,2.6636342592592595,91.8
88cd3681e0a2ba85e190f7d817629c4c,brusque,SC,1.0,19.94,19.36,199.36,180.0,4.0,2018-08,2018-08,1,1,1.7167476851851853,45.9
88cf19ec1fc2c58f161aee259d57142c,sao carlos,SP,3.0,160.78,234.71,1607.6799999999998,82.5,5.0,2018-05,2018-08,4,1,0.784375,183.6
88ef59b51bdaa941d10a853429f2b6ce,guaratuba,PR,1.0,29.47,41.8,294.7,126.45,2.0,2018-07,2018-08,2,1,1.0105671296296297,91.8
891071be6ba827b591264c90c2ae8a63,sao paulo,SP,6.0,548.92,1247.44,5488.82,28.99,5.0,2017-01,2018-08,14,3,2.195949074074074,642.6
8931a84a914b3fe9b1ddaa4d704947ca,sao paulo,SP,2.0,553.85,398.21,5538.67,84.9,5.0,2017-03,2018-07,13,3,4.091174768518519,596.6999999999999
8936ba0de1073ee888cb3185ae5dc661,sao paulo,SP,1.0,41.22,22.22,412.21,389.99,5.0,2017-04,2017-04,1,1,4.3653356481481485,45.9
897060da8b9a21f655304d50fd935913,ribeirao preto,SP,16.0,5651.26,6606.47,56510.38,33.85,4.0,2016-10,2018-06,18,7,2.302511574074074,826.1999999999999
89757206b887aed36f3e18d858460fea,sao paulo,SP,1.0,11.83,37.26,118.26,81.0,5.0,2018-05,2018-05,1,1,0.12109953703703703,45.9
89a51f50b8095ea78d5768f34c13a76f,brasilia,DF,2.0,60.0,163.77,599.98,36.94,5.0,2018-04,2018-07,4,2,0.8324189814814815,183.6
89ad3263c0931c47f976d7c5778e60f6,sao paulo,SP,3.0,76.45,131.54,764.62,69.9,5.0,2018-06,2018-07,2,1,0.9434027777777778,91.8
89bc797e2e29667aa035d4368f9b7f92,sao paulo,SP,4.0,84.6,238.04,846.04,14.9,4.0,2016-10,2017-04,4,2,4.04167824074074,183.6
89c127985a8b130cfa45c1d36764017a,osasco,SP,1.0,132.57,101.08,1325.73,215.99,3.0,2017-07,2018-01,4,1,3.6275810185185184,183.6
89d9a386b0b6e5fc8403071b03f7206a,sao paulo,SP,2.0,80.53,68.25,805.25,33.4,3.0,2018-02,2018-02,1,4,3.853425925925926,45.9
89dda63a3c907c468ec88c310ed91213,maua/sao paulo,SP,1.0,6.54,20.4,65.39,44.99,5.0,2018-04,2018-04,1,1,2.425150462962963,45.9
89de2d6f23e9746ff309705b23581faa,londrina,PR,3.0,38.32,123.29,383.29,40.0,1.0,2018-07,2018-08,2,1,5.039704861111111,91.8
89f69225956f951295ca4c7fb1266553,vassouras,RJ,2.0,162.37,277.41,1623.71,89.9,5.0,2018-05,2018-08,4,2,1.9216898148148147,183.6
8a130737016f838139d31878787a39c9,sao paulo,SP,6.0,584.62,957.59,5846.41,54.4,5.0,2017-12,2018-07,8,3,1.296724537037037,367.2
8a1ff5c35f6595a73fef4c7b96e4908a,sao  jose dos pinhais,PR,1.0,188.28,284.79999999999995,1882.8,799.0,5.0,2018-06,2018-08,2,1,3.3314409722222225,91.8
8a207b6080964f3c1fc9d35bd6096ba4,jaci,SP,1.0,135.78,176.34,1357.6999999999998,234.9,5.0,2017-09,2017-11,2,2,1.2551041666666667,91.8
8a2d12a90e92f012ce5226fc6592b653,curitiba,PR,1.0,190.0,325.39,1900.1399999999999,49.95,5.0,2017-12,2018-08,9,1,1.359386574074074,413.09999999999997
8a32e327fe2c1b3511609d81aaf9f042,sao paulo,SP,8.0,1374.47,2324.84,13744.4,29.99,5.0,2016-10,2018-02,14,6,1.3353472222222222,642.6
8a40ae794fa3f9892cee24bd5af0488b,curitiba,PR,1.0,84.87,178.86,848.72,49.99,3.0,2017-06,2018-06,4,1,4.127083333333333,183.6
8a43128d7f9a3db592b866e6861a6cce,sao paulo,SP,1.0,193.25,67.89,1932.35,256.9,1.0,2018-06,2018-08,2,2,0.4177314814814814,91.8
8a432f4e5b471f8da497d7dc517666e2,presidente prudente,SP,16.0,1022.08,1744.08,10220.74,69.0,5.0,2018-04,2018-08,5,3,0.7869965277777777,229.5
8a87611c08849ffeeccab52aa798b6c7,curitiba,PR,3.0,84.44,113.05,844.4399999999999,85.0,5.0,2017-01,2017-02,2,2,4.572586805555556,91.8
8a8835a43bda99fd37310ad76c457510,sao caetano do sul,SP,1.0,38.19,34.2,381.8,53.99,4.0,2018-07,2018-08,2,2,2.577615740740741,91.8
8a9260f2b0340411d6d2a56bcf4f7378,contagem,MG,2.0,150.63,140.94,1506.3600000000001,47.0,5.0,2018-02,2018-08,4,2,0.968275462962963,183.6
8ab42aa58097fd4668d60cc648225d5f,goiania,GO,2.0,505.06,593.64,5050.349999999999,76.95,5.0,2017-10,2018-08,10,3,1.7953009259259258,459.0
8ae520247981aa06bc94abddf5f46d34,navegantes,SC,6.0,1705.51,1411.29,17054.68,207.495,5.0,2017-11,2018-08,10,1,0.7563425925925926,459.0
8b11118053756a9a2932f447e11fc1b5,igaracu do tiete,SP,1.0,9.12,11.17,91.16,79.99,3.0,2016-10,2016-10,1,1,8.55048611111111,45.9
8b181ee5518df84f18f4e1a43fe07923,goioere,SP,1.0,3.5,54.16,34.980000000000004,27.9,5.0,2018-05,2018-05,1,1,6.113935185185185,45.9
8b2492b7ff4468839593fafeed55bad9,sao goncalo,RJ,2.0,892.4,670.55,8923.58,45.04,5.0,2017-08,2018-07,12,6,1.2740393518518518,550.8
8b28d096634035667e8263d57ba3368c,sao jose dos campos,SP,7.0,1344.54,2564.0,13444.07,54.78,4.0,2017-02,2018-07,18,4,1.962800925925926,826.1999999999999
8b2d4ab22f42c5cfc338b846decfda60,fazenda rio grande,PR,1.0,95.28,185.32,952.98,42.0,5.0,2018-03,2018-08,5,2,1.3261805555555555,229.5
8b321bb669392f5163d04c59e235e066,sao paulo,SP,83.0,3851.6,13919.36,38517.09,13.65,5.0,2017-10,2018-08,11,6,1.470133101851852,504.9
8b655f0855926bcb49f5835d38dfddf6,osasco,SP,1.0,116.28999999999999,73.31,1162.81,229.9,5.0,2018-05,2018-08,3,1,1.4435300925925927,137.7
8b87cd0d43d49b9bdf40f56229364d59,sao paulo,SP,1.0,86.49,135.88,864.88,364.5,5.0,2017-10,2017-11,2,1,4.126701388888889,91.8
8b8cfc8305aa441e4239358c9f6f2485,londrina,PR,1.0,1311.08,1218.7,13110.7,849.0,5.0,2017-01,2018-04,10,1,2.142476851851852,459.0
8b9d6eec4a7eb7d0f9d579ce0b38324d,mesquita,RJ,11.0,713.51,1650.18,7134.8099999999995,74.99,5.0,2018-05,2018-08,4,3,1.7044675925925925,183.6
8bb48dc19fccaa8613b6229bf7f452a2,assis,SP,7.0,771.77,1747.36,7717.77,33.0,5.0,2017-10,2018-07,10,5,1.5306712962962963,459.0
8bd0e3abda539b9479c4b44a691be1ec,tres de maio,RS,1.0,179.37,212.27,1793.84,31.950000000000003,1.0,2017-05,2018-01,6,5,3.522060185185185,275.4
8bd0f31cf0a614c658f6763bd02dea69,sao paulo,SP,2.0,610.54,993.69,6105.5,82.0,5.0,2017-01,2018-08,13,2,1.0464930555555556,596.6999999999999
8bdd8e3fd58bafa48af76b2c5fd71974,sao paulo,SP,1.0,189.64,156.5,1896.49,199.99,5.0,2018-01,2018-08,5,1,1.944189814814815,229.5
8c0de775f52fe41590b376a3b7c50f68,sumare,SP,2.0,70.75,112.72,707.52,77.9,4.5,2018-03,2018-07,4,1,0.8753414351851851,183.6
8c16d1f32a54d92897cc437244442e1b,blumenau,SC,5.0,831.38,2157.36,8313.24,44.99,5.0,2016-10,2018-08,18,3,0.9379976851851852,826.1999999999999
8c351ed7c326c62123318f4f3246e906,praia grande,SP,1.0,15.07,35.76,150.66000000000003,57.45,5.0,2017-12,2018-08,2,1,0.4627662037037037,91.8
8c3b533c63cca56240f94f1e3a6b18ef,belo horizonte,MG,1.0,277.93,361.24,2779.22,449.9,1.0,2017-02,2017-05,2,2,36.60155092592593,91.8
8c5e007d7bd5693fa1386ffefbc99f6c,indaiatuba,SP,2.0,520.26,362.74,5202.92,40.68,5.0,2018-06,2018-08,3,6,2.8685532407407406,137.7
8c91bfea4263b8fba54081460693e2a1,horizontina,RS,1.0,60.92,19.24,609.24,590.0,5.0,2017-02,2017-02,1,1,4.458310185185185,45.9
8c9348f33ae3dada25c99c99ade2af78,carapicuiba,SP,1.0,36.5,75.32,364.93,82.99,5.0,2018-06,2018-07,2,1,0.1366550925925926,91.8
8ca1551acf9832a4cf467bbbac15851f,campo largo,PR,2.0,272.78,266.54,2727.93,197.25,4.5,2018-02,2018-08,5,2,3.4004398148148147,229.5
8ca5b19e0263150d2c57afdde2b3d011,maua,SP,1.0,39.9,44.08,399.0,45.900000000000006,5.0,2017-10,2017-11,2,2,0.9691550925925926,91.8
8cb7c5ddf41f4d506eba76e9a4702a25,anapolis,GO,1.0,9.79,28.88,97.88,69.0,5.0,2018-02,2018-02,1,1,7.609340277777778,45.9
8cbac7e12637ed9cffa18c7875207478,jaragua do sul,SC,3.0,716.99,1725.45,7170.69,25.0,5.0,2017-01,2018-08,18,6,1.8438252314814814,826.1999999999999
8cc6a0e5738e61a87b03c78b2ba9db4b,andradas,MG,7.0,1531.81,518.73,15318.300000000001,739.9,5.0,2017-02,2017-04,3,2,1.082523148148148,137.7
8ccf3cf69651cc1d8a02c8bfaf3b8568,rio claro,SP,1.0,28.86,38.629999999999995,288.63,125.0,3.5,2017-04,2017-05,2,1,2.6232060185185184,91.8
8cf21434553b02cbd37c0bbd07e041b0,sao jose,SC,1.0,7.32,23.22,73.21,49.99,4.0,2017-11,2017-11,1,1,3.082824074074074,45.9
8d46553a36e68f95350a200c12f8f2e2,campinas,SP,3.0,91.87,171.31,918.73,16.9,4.0,2017-08,2018-03,3,2,12.290092592592593,137.7
8d79c8a04e42d722a75097ce5cbcf2ef,caucaia,CE,2.0,379.84,780.13,3798.49,149.9,5.0,2017-01,2018-03,11,2,1.3287037037037037,504.9
8d899e15a5925f097cca50faa49b15e3,sao roque,SP,1.0,296.55,150.98000000000002,2965.16,57.5,1.0,2018-05,2018-08,3,6,8.58318287037037,137.7
8d92f3ea807b89465643c219455e7369,sao paulo,SP,1.0,98.93,131.57,989.2700000000001,8.9,1.0,2017-01,2017-03,2,6,27.396087962962962,91.8
8d956fec2e4337affcb520f56fd8cbfd,sao bernardo do campo,SP,18.0,1660.93,3489.57,16608.47,45.97,5.0,2017-10,2018-08,11,5,0.99625,504.9
8daab2245ebdc277c51098d01c5ad8ef,sao paulo,SP,3.0,188.84,284.05,1888.64,93.0,5.0,2018-04,2018-08,5,1,1.2524421296296295,229.5
8dd386be0767c330276ea6a3f96532d3,paulo lopes,SC,1.0,26.9,44.5,268.96,44.99,5.0,2018-08,2018-08,1,2,2.686550925925926,45.9
8de8fe3af4449ed695d2434c933ed73e,sao paulo,SP,1.0,215.54,65.35,2155.35,2090.0,5.0,2018-08,2018-08,1,1,2.9213310185185186,45.9
8def3db7f272735afb2ecd03aeca09a7,rio de janeiro,RJ,1.0,22.96,33.64,229.64,98.0,5.0,2018-07,2018-08,2,1,0.37473958333333335,91.8
8dfbc5ff27df12f6cef751d3b9554222,curitiba,PR,1.0,29.09,74.89,290.89,85.0,5.0,2018-05,2018-08,2,1,0.2478125,91.8
8e29d051f810eb22959ede205b462b9f,mirassol,SP,1.0,44.62,146.3,446.2,299.9,3.0,2018-06,2018-06,1,1,1.0016898148148148,45.9
8e2b3afb420011ef0c88c9d5f11ea526,campinas,SP,5.0,160.64,147.93,1606.42,140.9,5.0,2017-11,2018-01,2,1,1.861261574074074,91.8
8e34331b7eedd03be4e5d965c1956225,sao paulo,SP,1.0,21.04,65.44,210.44,30.0,5.0,2018-01,2018-07,3,1,3.130775462962963,137.7
8e4f041ff58e7845456d3482524014b3,porto alegre,RS,1.0,18.240000000000002,48.59,182.39,66.9,3.0,2018-02,2018-03,2,1,1.6396296296296295,91.8
8e670472e453ba34a379331513d6aab1,juiz de fora,MG,1.0,108.4,108.96,1083.96,975.0,1.0,2017-09,2017-09,1,1,61.15050925925926,45.9
8e6cc767478edae941d9bd9eb778d77a,araguari,MG,7.0,867.64,2511.78,8676.74,44.92,5.0,2017-01,2018-06,14,3,4.480451388888889,642.6
8e6d7754bc7e0f22c96d255ebda59eba,sao jose dos campos,SP,16.0,7559.610000000001,1711.97,75595.66,99.945,3.0,2017-12,2018-08,5,20,4.86171875,229.5
8e8a7ce9f2f970dc00e2acf6f6e199f6,sao goncalo,RJ,6.0,982.82,1129.8,9827.8,129.0,4.0,2017-11,2018-08,10,1,1.5312037037037036,459.0
8ea394aed8138685abe1eb9f25e1021d,sorocaba,SP,1.0,141.76999999999998,77.6,1417.6,670.0,4.0,2017-12,2018-06,2,1,4.661273148148148,91.8
8eb88b0acb3f90a717ad659221471fa7,cacador,SC,1.0,16.07,40.87,160.67,59.9,4.5,2017-09,2018-02,2,1,0.7614583333333333,91.8
8ec76bb0965af3f007692b26fa9d6623,criciuma,SC,1.0,202.88,29.75,2028.75,1999.0,5.0,2017-11,2017-11,1,1,2.168252314814815,45.9
8ed8ea9a57c862f2c18c2fe41f601d56,blumenau,SC,5.0,408.1,646.77,4080.67,199.0,5.0,2018-04,2018-06,3,1,0.9355787037037037,137.7
8f0fbe2cd4d472157dc1cdef6edecaa9,sao paulo,SP,1.0,13.92,22.88,139.18,35.94,3.0,2017-07,2017-09,2,2,2.1647858796296298,91.8
8f119a0aee85c0c8fc534629734e94fd,barueri,SP,4.0,538.01,1058.13,5379.93,37.5,5.0,2017-01,2018-08,18,2,3.4147800925925926,826.1999999999999
8f2b51a30523cdecddc2f179f351c7d6,sao paulo,SP,1.0,185.38,148.32999999999998,1853.86,53.45,4.5,2017-04,2017-07,4,2,3.6750694444444445,183.6
8f2ce03f928b567e3d56181ae20ae952,pirituba,SP,9.0,3624.28,3710.69,36241.36,99.9,5.0,2017-05,2018-08,15,4,2.7682060185185184,688.5
8f54d64f28a993550aa7943f12572959,ipatinga,MG,1.0,332.1,377.62,3321.12,195.9,5.0,2017-11,2018-08,9,2,0.8861863425925927,413.09999999999997
8f580d36c1e9d6fbce95283403c7d447,ribeirao preto,SP,1.0,499.34000000000003,180.15,4993.4,504.55,5.0,2017-12,2018-08,6,1,0.7608333333333334,275.4
8f78f0903005064036736c7173a5c2ed,tiradentes,MG,1.0,427.47999999999996,673.99,4275.12,54.9,4.0,2017-04,2018-07,10,3,8.144085648148149,459.0
8fb67a334bacec338885b4e9e1708073,toledo,PR,1.0,9.84,38.52,98.42,59.9,5.0,2018-07,2018-07,1,1,2.04568287037037,45.9
8fb791022c1fc8909664f48ab7dc636d,sao paulo,SP,4.0,640.11,281.03,6400.99,1394.99,5.0,2018-07,2018-07,1,1,0.5083391203703704,45.9
8fbd63429be6d3e5e6d1a709b6464802,santo andre,SP,1.0,212.11,167.9,2121.08,150.0,5.0,2018-04,2018-06,3,3,0.9776736111111111,137.7
8fbe2ee446b97e128471be4ce983dc0d,sorocaba,SP,1.0,18.85,40.0,188.5,39.6,2.0,2018-06,2018-08,3,1,1.946712962962963,137.7
8fd3b4468f6425810648177996c14cbd,sao jose do rio preto,SP,1.0,37.66,21.67,376.57,354.9,5.0,2018-06,2018-06,1,1,5.914699074074074,45.9
8fdca8e349553f99bc738833a62c8802,sao paulo,SP,2.0,201.63,366.5,2016.17,17.5,5.0,2016-10,2017-08,8,4,1.1937152777777778,367.2
8fe8786ee000001ab51d030dfd4a7bf1,paulo lopes,SC,1.0,245.64,201.44,2456.44,449.0,5.0,2017-11,2018-06,4,1,2.781458333333333,183.6
8fec2e460530482132c436cfb5439925,laranjal paulista,SP,1.0,100.3,80.15,1003.05,59.56,3.0,2018-01,2018-02,2,3,2.783923611111111,91.8
8ff1a9df749e454105c55cda13e79143,marilia,SP,1.0,128.54,284.19,1285.4,79.9,5.0,2017-11,2018-06,6,2,4.0573958333333335,275.4
8ff38bc3969e67c36c48343a07090f66,sao paulo,SP,1.0,1543.84,594.16,15438.24,434.0,4.0,2017-08,2017-09,2,4,9.171504629629629,91.8
8fff28c4263ddec387f28d237fb42773,sao paulo,SP,2.0,26.939999999999998,54.03,269.41,10.9,5.0,2018-08,2018-08,1,3,0.4192592592592593,45.9
900ba814c251a692506d7834c1218441,salto,SP,6.0,3037.26,2363.41,30372.73,326.16,5.0,2017-07,2018-08,14,2,3.3482754629629627,642.6
901b460cdce0c64e471230d7f2f9f3a3,porto alegre,RS,1.0,201.26,108.56,2012.56,369.0,5.0,2017-10,2018-07,4,1,4.07644675925926,183.6
902c99f1ac505c0d18778b61bcd636f7,mogi guacu,SP,1.0,20.53,81.82,205.29000000000002,39.49,5.0,2018-07,2018-08,2,1,1.9408449074074074,91.8
903037660cf848a717166eb7a06d616e,sao paulo,SP,2.0,1181.25,1106.26,11812.619999999999,60.0,4.0,2017-01,2018-08,16,3,1.5596296296296297,734.4
90b36c5aeb728d5504a39f435bef0c5f,conchal,SP,2.0,24.79,94.0,247.89,41.45,5.0,2018-07,2018-08,2,1,3.862951388888889,91.8
90b57083da5d803237da74daec6dcb2b,curitiba,PR,1.0,24.12,34.31,241.21,103.45,5.0,2018-01,2018-04,2,1,1.8390451388888889,91.8
910a922b426b7ff95eaee129ad6c0e1f,sao jose do rio preto,SP,2.0,15.100000000000001,31.16,150.96,59.9,5.0,2018-04,2018-04,1,1,1.7850405092592592,45.9
913fd0ebba70bb919f7254a02239173c,blumenau,SC,1.0,17.91,19.22,179.12,159.9,1.0,2018-07,2018-07,1,1,1.2670833333333333,45.9
9140bd1d9de28b197dce077bdd687438,amparo,SP,1.0,122.23,197.79000000000002,1222.29,29.0,4.0,2018-05,2018-08,4,3,1.5262731481481482,183.6
9140ef75cc8211c4035935e80e567204,maringa,PR,1.0,7.22,22.28,72.18,49.9,5.0,2018-08,2018-08,1,1,0.8671875,45.9
91543f9849d68d023e17194926598543,blumenau,SC,1.0,234.94,266.57,2349.27,149.0,4.0,2017-08,2018-02,3,3,1.6410590277777777,137.7
916748bc99315c2d202898ae58b1617e,sorocaba,SP,2.0,111.53,397.23,1115.07,9.9,5.0,2017-02,2017-11,10,3,4.182314814814815,459.0
916c9de0b5ad957346eeeb12f332687e,curitiba,PR,2.0,574.75,399.86,5747.52,184.0,5.0,2017-06,2018-07,9,2,0.637650462962963,413.09999999999997
918717417d88a9f9ae9735567e6c7682,sao paulo,SP,1.0,38.93,43.52,389.22,107.9,5.0,2017-12,2018-02,3,1,3.613159722222222,137.7
918f6fbcf3ab724d805867303e593a1b,valinhos,SP,1.0,18.43,32.88,184.3,24.9,5.0,2017-02,2017-03,2,2,1.2760185185185184,91.8
9198786624eaeb375793215cad26cfa6,rodeio,SC,2.0,131.03,198.3,1310.28,99.9,5.0,2017-02,2018-04,4,2,4.645833333333333,183.6
91f0eec23d4a61d7d7caeefa3f0ad1ca,tubarao,SC,1.0,254.55,378.71999999999997,2545.26,199.0,4.0,2017-02,2018-07,7,1,0.6764236111111112,321.3
91f5779a8731baca4809fdeade81803f,barra mansa,RJ,1.0,211.7,145.63,2117.09,98.31,4.5,2017-11,2018-04,4,1,2.1850868055555557,183.6
91f848e9f4be368f4318775aac733370,sao paulo,SP,9.0,943.6,1227.6,9435.55,84.99,5.0,2017-02,2017-07,6,4,0.8523495370370371,275.4
9200e6ce317b67196b6b0bad4d4bd567,rio de janeiro,RJ,1.0,5.14,14.52,51.42,36.9,3.0,2017-03,2017-03,1,1,0.5043981481481481,45.9
921323538c9f1c4e816f2720eac02bea,sao paulo,SP,2.0,180.47,202.05,1804.44,109.9,4.0,2017-11,2018-08,6,2,1.1919444444444445,275.4
9261d76c62caaf0b24677c2ceb7f8f20,palhoca,SC,2.0,65.13,97.33,651.25,141.98,3.5,2018-07,2018-08,2,1,0.9626620370370371,91.8
929f342384a6607afe143d789ade1316,londrina,PR,1.0,27.29,63.36,272.76,38.2,5.0,2018-06,2018-08,3,1,0.7795601851851852,137.7
92c8bc6e8f925792247656fed09aad65,sao paulo,SP,1.0,16.12,26.44,161.24,67.4,3.0,2017-08,2017-09,2,1,1.0535358796296297,91.8
92d14edfb62ee5ae7fdff70b0f4e7233,sao bernardo do campo,SP,1.0,108.49,165.65,1084.59,23.0,3.0,2017-09,2018-04,6,5,1.332650462962963,275.4
92eb0f42c21942b6552362b9b114707d,sao paulo,SP,19.0,1293.18,4960.23,12929.5,13.98,5.0,2017-02,2018-08,17,4,4.949033564814815,780.3
9315e491484b1b0081ca166fc164108d,londrina,PR,1.0,31.07,30.41,310.71,29.99,3.0,2018-07,2018-07,1,1,2.9741203703703705,45.9
933446e9a59dece7ae9175103820ca8f,curitiba,PR,1.0,8.74,22.38,87.37,64.99,5.0,2017-01,2017-01,1,1,15.519224537037037,45.9
934ed5cd1b9c1c7382d0a94a94b9e639,curitiba,PR,1.0,15.25,26.62,152.47,125.85,5.0,2017-02,2017-02,1,1,1.8669444444444445,45.9
939e6227d6964a11a70aa91243e418f2,conselheiro lafaiete,MG,4.0,48.82,63.25,488.25,109.0,4.5,2018-08,2018-08,1,1,0.9618634259259259,45.9
939f6e231201f26803cb5c3a3d2940b3,bauru,SP,3.0,32.7,95.02000000000001,327.06,23.9,5.0,2016-10,2016-10,1,2,4.000011574074074,45.9
93b9a99027bd8bd6af682aff18dd19bf,mairipora,SP,1.0,235.37,439.93,2353.85,80.0,4.0,2017-01,2018-08,13,2,3.7800462962962964,596.6999999999999
93bef6edaa84956e8e575016449b6351,sao paulo,SP,1.0,12.96,14.56,129.56,115.0,5.0,2017-07,2017-07,1,1,2.622974537037037,45.9
93dc87703c046b603023e75222018b45,belo horizonte,MG,3.0,954.37,603.96,9543.95,199.0,5.0,2017-11,2018-07,9,2,7.959016203703703,413.09999999999997
94144541854e298c2d976cb893b81343,viamao,RS,5.0,2227.6,1408.87,22275.91,54.9,5.0,2017-02,2018-02,13,6,3.2532638888888887,596.6999999999999
941554c5757b73ba0e50aa7732310afc,sao paulo,SP,1.0,24.71,58.66,247.19,25.9,4.5,2017-03,2017-05,3,2,0.3045081018518519,137.7
94165aea8a35c3c21499cbcae239b16c,uberlandia,MG,1.0,19.61,16.11,196.11,180.0,2.0,2018-06,2018-06,1,1,1.5933449074074073,45.9
94231344608e603693b0a8891143f65d,porto alegre,SP,1.0,82.42,102.17999999999999,824.1800000000001,239.0,4.0,2018-05,2018-08,3,1,0.7108680555555555,137.7
9449f25aeaf531019b76999ea49a6949,rio de janeiro,RJ,1.0,215.0,170.49,2150.04,215.9,5.0,2017-06,2018-04,5,1,3.0292476851851853,229.5
9485a23c0430ba1d58d359391606fce6,santo andre,SP,1.0,88.59,54.96,885.8599999999999,208.0,3.5,2017-03,2017-12,3,1,0.7444039351851852,137.7
94b9108d4b637ba65bb4f1e53cfcf8d8,guarulhos,SP,1.0,42.19,99.13,421.95,28.63,5.0,2017-09,2018-08,6,2,4.1281944444444445,275.4
94c49f20a123aeb9360dbf80ff912bf6,sorocaba,SP,1.0,33.94,61.540000000000006,339.28999999999996,113.9,5.0,2017-05,2017-06,2,1,2.37974537037037,91.8
94ca168e8bcb407ab85c5da308863027,clementina,SP,1.0,31.16,87.36,311.65999999999997,47.5,5.0,2017-11,2018-08,4,1,1.3061805555555555,183.6
94d76e96eedd976258cd3278ce56d5f2,sao roque,SP,1.0,45.42,68.56,454.17,385.61,5.0,2018-05,2018-05,1,1,1.1059837962962964,45.9
94e93ce877be27a515118dbfd2c2be41,votuporanga,SP,4.0,753.44,906.0,7534.28,144.9,5.0,2017-04,2017-09,6,2,2.3031655092592596,275.4
951e8cef368f09bb3f3d03c00ca4702c,ibitinga,SP,12.0,683.17,1351.92,6831.48,47.99,5.0,2018-04,2018-08,5,3,1.4526157407407407,229.5
9523fb39dd240aa958e040f8183d64f3,sao paulo,SP,1.0,16.83,21.3,168.29,146.99,1.0,2018-08,2018-08,1,1,0.6851967592592593,45.9
9535a841eecebed61a9fb1ac1cbb5597,sao paulo,SP,1.0,81.84,33.43,818.33,392.45,3.0,2017-01,2017-02,2,1,0.9347280092592593,91.8
9539213aa8e023c01937bef95dc006da,sao paulo,SP,2.0,31.889999999999997,145.49,319.03999999999996,19.9,5.0,2017-11,2018-03,4,1,9.314456018518518,183.6
954e95f20808d7e5d11f0de292d078e0,joao monlevade,MG,1.0,44.32,119.17999999999999,443.28,39.9,5.0,2017-09,2017-11,2,2,2.194189814814815,91.8
9558aa23f77a9e0a0eca83540999f43b,apucarana,PR,1.0,5.35,14.52,53.52,39.0,5.0,2017-05,2017-05,1,1,14.054652777777777,45.9
955fee9216a65b617aa5c0531780ce60,sao paulo,SP,87.0,22190.66,24402.17,221902.8,69.9,5.0,2017-07,2018-08,14,6,1.3299421296296297,642.6
9596c870880d900012f2e8e6e30d06d7,varginha,MG,1.0,1077.14,1746.36,10771.390000000001,121.9,4.0,2017-04,2018-08,11,3,1.5814583333333334,504.9
9599519be538b98748162a2b48248960,sao paulo,SP,1.0,189.03,60.06,1890.1799999999998,190.0,1.0,2018-04,2018-04,1,3,1.5899537037037037,45.9
95b293867b5862941c9cd74f756a3c68,sao paulo,SP,3.0,74.62,98.12,746.22,54.9,5.0,2017-11,2018-02,3,1,4.48886574074074,137.7
95cca791657aabeff15a07eb152d7841,palotina,PR,1.0,2.82,18.23,28.22,9.99,5.0,2018-06,2018-06,1,1,1.5463541666666667,45.9
95e03ca3d4146e4011985981aeb959b9,rio de janeiro,RJ,10.0,1696.89,3399.43,16969.35,49.9,5.0,2017-05,2018-08,16,3,1.3243865740740741,734.4
95ec4458365c4d11f452ccf538377619,limeira,SP,3.0,309.83,412.81,3098.24,61.900000000000006,5.0,2018-01,2018-08,7,5,1.0633796296296296,321.3
95f83f51203c626648c875dd41874c7f,borda da mata,MG,4.0,733.66,1598.98,7336.18,69.9,3.0,2017-11,2018-08,10,6,3.132326388888889,459.0
960945e1a9535cbc0cd6ddd35fbe7ae8,sao paulo,SP,6.0,388.29,469.97,3883.32,127.26,5.0,2018-05,2018-08,4,2,1.1419618055555554,183.6
9616352088dcf83a7c06637f4ebf1c80,umuarama,PR,7.0,845.37,1797.0,8452.92,59.9,5.0,2017-02,2018-08,12,2,2.646122685185185,550.8
961dff0a659b4561334372337dd897d9,rio de janeiro,RJ,1.0,738.98,92.74,7389.74,2649.0,5.0,2017-04,2017-06,2,1,21.731597222222224,91.8
9646c3513289980f17226a2fc4720dbd,sao jose dos campos,SP,3.0,545.65,1246.89,5456.38,29.9,5.0,2017-01,2018-07,18,5,1.549421296296296,826.1999999999999
96493fab2fbb13a14d0c0e8772eef5c3,sao paulo,SP,3.0,2023.58,1264.2,20235.77,269.0,5.0,2017-02,2018-06,17,2,4.4059027777777775,780.3
964ff64dc05b13811c6d0f41e0aa5f6b,sao paulo,SP,1.0,20.41,24.06,204.06,180.0,5.0,2018-07,2018-07,1,1,0.6074305555555556,45.9
966cb4760537b1404caedd472cc610a5,diadema,SP,11.0,4778.43,1496.53,47784.49,599.99,5.0,2018-03,2018-08,6,2,0.9875231481481481,275.4
9674754b5a0cb32b638cec001178f799,sao paulo,SP,5.0,741.39,1193.82,7414.82,44.9,5.0,2017-06,2018-08,15,6,1.1792245370370371,688.5
96804ea39d96eb908e7c3afdb671bb9e,ibia,MG,2.0,475.29,737.25,4752.53,109.95,5.0,2017-02,2018-04,14,3,1.7122222222222223,642.6
968268a686aa05d1f529fb07dff08130,sao paulo,SP,1.0,488.07,203.55,4880.84,405.5,4.0,2018-01,2018-08,7,1,1.3971064814814815,321.3
